Time (s),W,X,Y,Z
35.080018044,-0.5015017,-0.09258914,0.09264135,-0.8532107
35.100030899,-0.5001189,-0.09249677,0.0933673,-0.8539531
35.120044231,-0.4987846,-0.09233504,0.09352235,-0.8547335
35.140056610,-0.4974324,-0.09211409,0.093758,-0.8555194
35.160069943,-0.4960786,-0.09180864,0.09402238,-0.8563088
35.180082798,-0.4947277,-0.09153209,0.0943597,-0.8570825
35.200096130,-0.4933807,-0.0914008,0.09478368,-0.8578258
35.220108509,-0.4920548,-0.09123313,0.09485014,-0.8585975
35.240121841,-0.4907053,-0.09109116,0.09482105,-0.8593878
35.260134697,-0.4893626,-0.09097677,0.0947812,-0.8601695
35.280148029,-0.4880622,-0.09093641,0.0948925,-0.8609
35.300160408,-0.4867788,-0.09088524,0.09508059,-0.8616111
35.320173740,-0.4855326,-0.09080831,0.09536835,-0.8622903
35.340186596,-0.4843135,-0.09055327,0.09562691,-0.8629738
35.360199928,-0.4831054,-0.09032399,0.09595061,-0.8636388
35.380212307,-0.4818781,-0.090082,0.09615273,-0.8643269
35.400225163,-0.4806171,-0.08987845,0.09630853,-0.8650326
35.420238495,-0.4793142,-0.08970648,0.09644297,-0.8657581
35.440251827,-0.4779822,-0.08954619,0.09651785,-0.8665024
35.460264206,-0.4766622,-0.08944634,0.09652077,-0.8672392
35.480277061,-0.4754605,-0.08940963,0.09659088,-0.8678947
35.500290394,-0.4743161,-0.08931607,0.09661982,-0.868527
35.520303249,-0.473148,-0.08926592,0.09687325,-0.8691409
35.540316105,-0.4720078,-0.08903164,0.09702927,-0.8697672
35.560328960,-0.4708714,-0.0888697,0.09737673,-0.8703607
35.580342293,-0.4697536,-0.08864024,0.09760997,-0.8709618
35.600354671,-0.4686547,-0.08842778,0.09774707,-0.8715599
35.620367527,-0.4674934,-0.08823393,0.09780113,-0.8721968
35.640380859,-0.4662916,-0.088142,0.09786999,-0.8728415
35.660394192,-0.4650955,-0.0880306,0.09790121,-0.8734872
35.680406570,-0.4639956,-0.08796318,0.09800796,-0.8740667
35.700419426,-0.4629242,-0.08790998,0.09808254,-0.8746316
35.720432758,-0.4618513,-0.08779711,0.09821798,-0.8751949
35.740445614,-0.460763,-0.08762598,0.09835544,-0.87577
35.760458469,-0.4596792,-0.08741434,0.09860624,-0.8763323
35.780471325,-0.4586864,-0.08725219,0.09891345,-0.8768339
35.800484657,-0.4577078,-0.08703052,0.09903542,-0.8773533
35.820497513,-0.4566968,-0.08688114,0.09909352,-0.8778883
35.840510368,-0.4556718,-0.086781,0.09914627,-0.8784248
35.860523224,-0.454634,-0.08670392,0.09914735,-0.8789697
35.880536556,-0.4535893,-0.08662246,0.09921113,-0.8795102
35.900549412,-0.4525597,-0.08654509,0.09934036,-0.8800336
35.920561790,-0.4516128,-0.08642837,0.09945502,-0.8805182
35.940575123,-0.4507114,-0.08632077,0.09968182,-0.8809649
35.960588455,-0.4498283,-0.0861797,0.09977875,-0.881419
35.980601311,-0.4488347,-0.08605713,0.09987237,-0.8819267
36.000613689,-0.4478405,-0.08589181,0.09996856,-0.8824373
36.020627022,-0.4468661,-0.08576433,0.100093,-0.8829293
36.040639877,-0.4459328,-0.08563862,0.1002021,-0.8834009
36.060653210,-0.445012,-0.08552945,0.1002558,-0.8838696
36.080665588,-0.4441255,-0.08540846,0.1003357,-0.8843181
36.100678921,-0.4432395,-0.08531268,0.1004609,-0.8847575
36.120691776,-0.4424013,-0.0852299,0.1005403,-0.8851758
36.140705109,-0.4415684,-0.08513807,0.1005868,-0.8855951
36.160717487,-0.4407223,-0.08504009,0.1007098,-0.886012
36.180730820,-0.4398398,-0.0849143,0.1008819,-0.886443
36.200743675,-0.4389711,-0.08480223,0.1009682,-0.8868744
36.220757008,-0.4381356,-0.08466602,0.1010332,-0.887293
36.240769386,-0.4372979,-0.08455778,0.101098,-0.8877091
36.260782242,-0.4364494,-0.08442188,0.1011531,-0.8881332
36.280795574,-0.4355905,-0.08433516,0.1012227,-0.888555
36.300808907,-0.4347394,-0.08427375,0.1013145,-0.8889673
36.320821285,-0.4338919,-0.08418465,0.101462,-0.8893728
36.340834141,-0.4330761,-0.08408487,0.1015924,-0.8897649
36.360847473,-0.4322812,-0.08397456,0.1016101,-0.8901598
36.380860329,-0.431484,-0.08386671,0.1016074,-0.8905569
36.400873184,-0.4306777,-0.0837457,0.101671,-0.8909512
36.420886040,-0.4299119,-0.08365167,0.1017951,-0.8913158
36.440899372,-0.4291784,-0.08355225,0.1018689,-0.8916699
36.460912228,-0.4284106,-0.08347006,0.1019606,-0.8920363
36.480925083,-0.4276062,-0.083371,0.1020501,-0.8924212
36.500937939,-0.4268008,-0.08327602,0.1021323,-0.8928062
36.520951271,-0.4260249,-0.08317614,0.102188,-0.8931797
36.540964126,-0.425253,-0.08310652,0.102215,-0.8935507
36.560976505,-0.4245114,-0.0830113,0.102347,-0.8938972
36.580989838,-0.4238323,-0.0829064,0.1024801,-0.8942137
36.601003170,-0.4231842,-0.08280589,0.1025633,-0.8945204
36.621016025,-0.4224655,-0.08270465,0.1025746,-0.8948682
36.641028404,-0.4217304,-0.08262527,0.1026162,-0.8952174
36.661041737,-0.4209846,-0.0825446,0.1027154,-0.8955644
36.681054592,-0.4202647,-0.08248119,0.1028009,-0.8958986
36.701067924,-0.4195603,-0.08241591,0.1029382,-0.8962188
36.721080303,-0.418821,-0.08233698,0.1030313,-0.8965611
36.741093635,-0.4181149,-0.08223541,0.1030786,-0.8968945
36.761106491,-0.4174288,-0.08212292,0.1030816,-0.897224
36.781119823,-0.4167534,-0.08204027,0.1030937,-0.8975441
36.801132202,-0.416088,-0.08193575,0.1032211,-0.8978476
36.821145534,-0.4154822,-0.08187158,0.1033418,-0.8981202
36.841158390,-0.414898,-0.08178108,0.1034475,-0.8983863
36.861171722,-0.414277,-0.08171503,0.1035192,-0.8986705
36.881184101,-0.4136516,-0.08166132,0.1035926,-0.898955
36.901196957,-0.4130291,-0.08159637,0.1036751,-0.8992376
