Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
12.580533981,-14.59243,12.84122,-0.3654385,-0.08880221,0.0570651,-1.046337,6.954741,40.87646,-7.63173,882.3111
12.600546837,-4.373043,4.159519,0.7926916,-0.049111,0.0304627,-1.113591,6.275623,41.25706,-8.009962,882.3111
12.620559215,-5.665857,3.687045,-0.6092554,0.0006980508,0.1055391,-1.130211,6.275623,41.25706,-8.009962,882.3143
12.640572548,8.431973,-0.6242785,0.2441037,0.04867109,0.05425704,-1.15658,6.581667,41.2502,-7.634057,882.3143
12.660584927,29.67107,2.919275,-1.096889,-0.04526636,0.03056036,-1.05802,6.581667,41.2502,-7.634057,882.3143
12.680598259,26.28512,-4.935602,-0.4263927,-0.03427313,0.07265732,-0.877437,6.581667,41.2502,-7.634057,882.3143
12.700610638,-0.00209967,2.801157,0.0002867747,-0.02520849,0.1559734,-0.7491777,6.961669,40.1421,-7.633643,882.3126
12.720623493,3.076029,-0.5061601,1.097463,0.0107889,0.08346774,-0.9670712,6.961669,40.1421,-7.633643,882.3126
12.740636349,-11.14493,-0.8605154,-0.792118,0.05378139,0.05702414,-0.9323767,7.341094,39.09518,-7.63307,882.3109
12.760649204,-10.59086,5.813177,-1.096889,-0.01607616,0.05563374,-0.9611019,7.341094,39.09518,-7.63307,882.3109
12.780661583,-4.311481,7.88025,0.4269663,0.02054831,0.08062662,-0.9516057,7.341094,39.09518,-7.63307,882.3109
12.800674915,-4.06523,3.746104,0.4269663,0.07933984,0.06573231,-1.060253,8.459525,37.60376,-6.818514,882.3109
12.820688248,-0.9255384,2.269624,-0.3654385,0.03581079,0.09028744,-1.052934,8.459525,37.60376,-6.818514,882.3091
12.840700626,1.721653,3.155512,-0.8530722,0.01916668,0.08197603,-1.024549,8.84588,35.82248,-6.819855,882.3091
12.860713482,11.5101,-2.159818,-0.3654385,-0.0266207,0.04950721,-1.133656,8.84588,35.82248,-6.819855,882.3124
12.880725861,21.17543,0.7340837,1.036508,0.08471618,0.02547171,-1.0311,8.84588,35.82248,-6.819855,882.3124
12.900739193,7.508535,-1.332989,0.1831494,0.01228394,0.1028588,-1.005555,11.31229,35.04114,-5.929152,882.3106
12.920751572,4.676657,-1.923581,-1.096889,0.06549433,0.01633273,-0.8882321,11.31229,35.04114,-5.929152,882.3106
12.940764904,5.661658,3.391749,0.4269663,0.03852855,0.07841886,-0.8617108,12.08036,32.21458,-6.365284,882.3089
12.960777283,-21.24119,10.06544,-0.9749807,0.09139905,0.07569357,-0.931626,12.08036,32.21458,-6.365284,882.3089
12.980790138,3.753218,8.175546,1.219371,-0.02611757,0.03347426,-1.13427,12.08036,32.21458,-6.365284,882.3072
13.000802994,-5.72742,5.57694,-0.5483012,0.08086,0.0321834,-1.081783,12.83632,30.42674,-6.363341,882.3072
13.020815849,8.431973,10.59697,0.06124099,-0.06380092,0.03235665,-1.091879,12.83632,30.42674,-6.363341,882.3072
13.040828228,8.493536,-3.222884,-1.523569,0.026301,0.08710021,-0.8607094,13.50917,31.82829,-7.970722,882.3072
13.060841560,2.460404,-0.8605154,0.7317374,0.0202006,0.07123621,-1.064733,13.50917,31.82829,-7.970722,882.3087
13.080854893,14.64979,-9.365044,0.2441037,0.08079461,0.04148277,-1.032912,13.50917,31.82829,-7.970722,882.3087
13.100867271,11.5101,11.7191,0.6707832,-0.02534305,0.05410434,-0.9766022,16.01738,34.29699,-9.123453,882.3087
13.120880127,0.6135262,-9.128807,-1.584523,0.08300618,0.06700914,-0.8539418,16.01738,34.29699,-9.123453,882.3087
13.140892506,7.508535,4.927289,0.4879205,0.02498941,0.04273842,-0.9601191,17.50255,34.95323,-11.59636,882.3069
13.160905838,-3.511167,14.67206,0.6707832,0.006349018,0.04999799,-0.9079387,17.50255,34.95323,-11.59636,882.3069
13.180918217,-12.31462,8.352724,-0.1216217,0.03529818,0.05002292,-1.003508,17.50255,34.95323,-11.59636,882.3051
13.200931549,1.844778,7.407776,0.3050579,0.07156774,0.06077961,-1.097517,19.65097,36.38813,-12.75509,882.3051
13.220943928,9.29385,6.876243,0.5488747,0.06720104,0.05780572,-1.122677,19.65097,36.38813,-12.75509,882.3051
13.240956783,12.98761,4.80917,0.3660121,-0.01892492,0.006492648,-0.9967849,22.48693,36.33949,-13.16528,882.3051
13.260969639,6.831347,-9.483162,-1.523569,0.02628938,0.08080334,-0.8462682,22.48693,36.33949,-13.16528,882.3051
13.280982494,8.001036,1.738091,-0.6092554,0.01956686,0.06606337,-0.937719,22.48693,36.33949,-13.16528,882.3051
13.300995827,-0.24835,2.446801,0.06124099,0.00696279,0.03480659,-1.003236,24.65378,36.3089,-15.19856,882.3034
13.321008205,7.939473,4.0414,-0.3044843,0.07483968,0.04155595,-0.9565973,24.65378,36.3089,-15.19856,882.3034
13.341021538,3.630093,2.210564,-1.40166,0.07438938,0.05364383,-0.9980463,27.58661,34.12794,-18.47475,882.3017
13.361033917,-4.188355,13.49088,1.158417,0.06265561,0.03076975,-0.9784634,27.58661,34.12794,-18.47475,882.3017
13.381046772,-3.264917,16.73913,-0.06066744,0.06072867,0.009367912,-0.9868593,31.27101,30.83371,-22.12041,882.305
13.401059151,-6.650859,9.770145,-1.340706,0.0728847,0.08571839,-0.988606,31.27101,30.83371,-22.12041,882.305
13.421072483,-4.803981,10.24262,-0.9749807,0.05157416,0.02712395,-1.111866,31.27101,30.83371,-22.12041,882.3017
13.441084862,-1.110226,3.687045,-1.584523,0.05423634,0.0672601,-0.9110336,34.90711,27.98126,-29.06184,882.3017
13.461098194,-3.81898,15.79418,0.4269663,0.1031181,0.05101384,-0.9042577,34.90711,27.98126,-29.06184,882.3017
13.481110573,-19.45588,18.62903,0.7926916,0.2542953,0.0594227,-1.038522,37.53183,22.95496,-38.87927,882.3017
13.501123428,12.0026,48.57206,0.3660121,0.1053184,0.03277737,-1.09958,37.53183,22.95496,-38.87927,882.305
13.521136284,11.87948,54.47798,2.621318,0.1097215,0.07802846,-0.7204308,37.53183,22.95496,-38.87927,882.305
13.541149139,26.90075,146.7285,2.621318,0.1645313,0.02087692,-1.153126,35.07232,21.26011,-48.29775,882.305
13.561162472,30.28669,127.1208,-3.169333,0.320316,0.01022294,-1.03535,35.07232,21.26011,-48.29775,882.305
13.581174850,34.34982,275.9501,-0.5483012,0.6063807,0.04955867,-0.7679682,31.52013,23.49444,-56.09827,882.305
13.601188183,-42.66497,279.6118,-5.546547,0.2718087,-0.01911233,-1.327539,31.52013,23.49444,-56.09827,882.305
13.621200561,-26.1662,390.2297,-2.437882,0.5462666,0.01758862,-1.163118,31.52013,23.49444,-56.09827,882.3001
13.641213417,-20.62556,459.7424,2.316547,0.788093,0.01999794,-1.072029,32.86772,32.4148,-58.92337,882.3001
13.661225796,-14.34618,515.1399,4.510899,1.189426,0.01636368,-0.7061015,32.86772,32.4148,-58.92337,882.3017
13.681239128,-9.421175,587.1331,5.54712,1.187096,0.06281742,-0.8366476,35.28859,39.81169,-52.35102,882.3017
13.701251507,-10.28305,655.819,2.377501,1.296875,0.1262566,-0.7193618,35.28859,39.81169,-52.35102,882.3017
13.721264839,-12.12993,693.735,-1.279752,1.472304,0.04812504,-0.6330042,35.28859,39.81169,-52.35102,882.3017
13.741277218,-16.37775,726.2766,-1.767385,1.383251,0.03222542,-0.5372639,33.05783,37.64068,-34.33924,882.305
13.761290073,-15.70056,725.3317,-3.474104,1.212551,-0.01175748,-0.4009369,33.05783,37.64068,-34.33924,882.305
13.781303406,-12.86868,723.0875,-6.034181,1.135485,0.06151173,-0.172532,16.13674,32.22546,-27.97408,882.305
13.801315784,-8.313049,671.2925,-6.034181,1.03797,0.1088506,0.00776842,16.13674,32.22546,-27.97408,882.305
13.821329117,6.092596,603.4335,-8.716166,0.7861239,0.08288784,0.1411021,16.13674,32.22546,-27.97408,882.3032
13.841341495,-91.05316,471.7905,-10.6667,0.2363192,0.01237805,0.1504603,7.450723,39.17299,-28.46835,882.3032
13.861354828,-112.2307,216.4774,4.998532,0.1670993,0.337106,0.1746817,7.450723,39.17299,-28.46835,882.3047
13.881367207,-39.70996,146.7875,6.583342,0.1229024,-0.05267977,0.6341438,-3.295979,39.01841,-34.287,882.3047
13.901380062,-9.359612,101.6072,2.194638,0.05063085,-0.04246818,0.5716894,-3.295979,39.01841,-34.287,882.3047
13.921392441,-9.790551,44.31979,-4.632234,0.1792719,-0.0214096,0.8891732,-3.295979,39.01841,-34.287,882.3047
13.941405773,-46.85122,35.28373,0.1221952,-0.08062581,-0.07092922,1.23679,-20.90969,42.53761,-40.96566,882.3047
13.961418152,-69.99876,-24.89762,-0.9140264,0.02425725,-0.01196412,0.9486916,-20.90969,42.53761,-40.96566,882.3047
13.981431484,-42.17247,-20.35006,0.6707832,-0.0826235,-0.04525112,0.838911,-41.84708,40.40513,-26.41735,882.3047
14.001444340,-84.21972,-30.74448,3.413723,-0.02301736,0.02557224,1.222303,-41.84708,40.40513,-26.41735,882.3047
14.021456718,-66.92063,8.057427,3.352769,-0.04820843,-0.2370421,0.8060237,-41.84708,40.40513,-26.41735,882.3047
14.041470051,-70.73751,-1.332989,2.438455,-0.0277646,-0.151399,0.8154904,-41.87489,32.80772,-7.654111,882.3079
14.061482430,-61.62624,-24.24797,1.280325,0.5722002,-0.8542492,1.105206,-41.87489,32.80772,-7.654111,882.3079
14.081495762,-33.18433,-20.40912,2.255593,-0.142727,-0.1567539,0.9078584,-33.93999,27.23701,4.281668,882.3079
14.101508141,-67.84407,0.08443219,2.804181,0.02372649,-0.294343,1.604353,-33.93999,27.23701,4.281668,882.3079
14.121521473,-56.02405,-18.6964,2.926089,-0.0573451,-0.3324094,0.7477158,-33.93999,27.23701,4.281668,882.3098
14.141533852,-93.45411,-18.34205,4.632807,-0.04643536,-0.2164313,0.9458196,-27.48192,24.28118,11.29761,882.3098
14.161546707,-45.00434,-48.22601,1.524142,0.05926638,-0.3669761,0.9444074,-27.48192,24.28118,11.29761,882.3079
14.181560040,-92.22285,-19.52323,4.206127,0.005750718,-0.1529136,0.9943308,-22.8014,22.7187,14.19634,882.3079
14.201572418,-89.82191,-35.41016,3.108952,0.1225662,-0.4654665,0.8031959,-22.8014,22.7187,14.19634,882.3112
14.221585751,-81.08002,-33.81556,3.962311,0.1740227,-0.3730305,1.035528,-22.8014,22.7187,14.19634,882.3112
14.241598129,-106.8747,0.08443219,5.425212,0.1574059,-0.4071009,1.059351,-20.34374,21.99276,16.64207,882.3095
14.261610985,-87.35941,7.584954,-2.864562,0.1848145,-0.2006059,1.293038,-20.34374,21.99276,16.64207,882.3095
14.281623364,43.09171,-23.00772,15.4217,0.08946114,-0.5979214,0.3725112,-18.18117,20.11093,18.70887,882.3078
14.301636696,-68.52126,30.67711,3.596586,0.4376757,-0.4737003,1.343713,-18.18117,20.11093,18.70887,882.3078
14.321649075,-101.9497,188.0699,11.27682,0.2902786,-0.5398775,0.7992188,-18.18117,20.11093,18.70887,882.306
14.341662407,22.03731,106.332,15.72647,-0.3724083,-0.5931517,0.3624664,-15.93905,17.9327,17.91446,882.306
14.361674786,30.84076,-36.00076,7.436701,-0.01909069,-0.2584842,0.9982129,-15.93905,17.9327,17.91446,882.3075
14.381688118,17.35855,21.99541,3.901356,-0.01276828,-0.5249962,0.8022961,-15.87703,13.66421,13.79843,882.3075
14.401700974,15.32698,16.32572,3.169906,-0.08267734,-0.4942888,0.7941273,-15.87703,13.66421,13.79843,882.3058
14.421713352,-4.311481,-10.90058,0.9146,-0.0352785,-0.4522733,0.7728776,-20.56759,13.74099,15.43611,882.3058
14.441726685,3.199155,-13.97166,-1.584523,0.01534466,-0.4454447,0.9445918,-20.56759,13.74099,15.43611,882.3075
14.461739063,2.214153,-21.41313,0.6098289,0.08980986,-0.5889292,0.9006302,-20.56759,13.74099,15.43611,882.3075
14.481752396,-15.70056,-12.25895,-2.864562,0.03537634,-0.4375607,0.9452004,-22.48267,19.51727,17.86028,882.3058
14.501764774,-12.68399,-18.93264,-1.523569,0.04830369,-0.3858087,0.7210199,-22.48267,19.51727,17.86028,882.3058
14.521777630,-18.22462,-20.05476,0.4879205,0.009713781,-0.4058574,1.132351,-22.5437,24.83378,19.92658,882.3073
14.541790008,-46.29716,5.872236,-0.8530722,-0.05479015,-0.2601103,1.01645,-22.5437,24.83378,19.92658,882.3073
14.561803341,-20.564,26.54296,4.81567,0.1827113,-0.6127404,0.8862188,-22.5437,24.83378,19.92658,882.3073
14.581816673,-11.57587,52.52902,4.81567,0.03981996,-0.5939823,0.6047724,-25.45325,30.62127,24.02126,882.3073
14.601829052,14.09573,49.04453,7.13193,-0.054449,-0.4352597,0.8531578,-25.45325,30.62127,24.02126,882.3055
14.621841907,33.42638,32.15359,4.754715,0.02541591,-0.464669,0.7067708,-31.02963,40.27945,36.31273,882.3055
14.641854763,11.69479,30.2637,3.23086,-0.1832548,-0.5473844,0.7416921,-31.02963,40.27945,36.31273,882.3055
14.661867618,23.26856,7.171539,-0.7311638,-0.04218575,-0.5269893,0.881905,-31.02963,40.27945,36.31273,882.3055
14.681879997,10.70979,-0.3289824,-0.6702096,-0.2018716,-0.4328749,0.6962056,-17.50699,53.97474,40.51322,882.3068
14.701893330,16.55824,-13.97166,0.7317374,0.007203205,-0.5369441,0.8684438,-17.50699,53.97474,40.51322,882.3068
14.721905708,-7.266485,-21.8856,-1.40166,-0.01305415,-0.3935991,0.95025,-1.150065,45.91213,25.088,882.3086
14.739417553,9.5401,-18.93264,-0.3044843,-0.006896604,-0.4613822,0.7506643,-1.150065,45.91213,25.088,882.3086
14.759429932,-14.16149,-27.02375,-3.413149,0.07346835,-0.6067287,1.094162,-1.150065,45.91213,25.088,882.3068
14.779443264,-5.912107,1.147498,-2.255019,-0.04907991,-0.5759935,0.9611921,-5.337378,35.97363,19.30162,882.3068
14.799455643,-10.46774,11.83722,0.5488747,-0.0008830557,-0.5348221,0.6776071,-5.337378,35.97363,19.30162,882.3051
14.819468498,-20.68713,30.97241,6.583342,0.03760707,-0.656796,0.869475,-11.08287,31.05654,19.67248,882.3051
14.839481354,23.39168,17.8022,4.145173,0.02942992,-0.4559434,1.027643,-11.08287,31.05654,19.67248,882.3051
14.859494209,41.7989,46.85934,3.535631,-0.03132659,-0.5980149,0.4272224,-11.08287,31.05654,19.67248,882.3051
14.879506588,46.97015,50.69819,7.558609,0.06284654,-0.3977246,0.831598,-16.83805,31.87884,23.293,882.3083
14.899519920,65.13111,63.51404,3.962311,0.1166339,-0.1482647,1.461874,-16.83805,31.87884,23.293,882.3083
14.919532776,55.34266,15.20359,0.1221952,0.06224591,-0.4043923,0.9315455,-16.54897,36.49727,30.27423,882.3065
14.939545631,79.35207,16.79819,2.194638,-0.1805028,-0.6083203,0.9392724,-16.54897,36.49727,30.27423,882.3065
14.959558487,64.8233,-21.11783,0.4879205,0.02697814,-0.50749,0.656177,-16.54897,36.49727,30.27423,882.3065
14.979570866,84.33863,8.057427,4.145173,-0.01448952,-0.3912161,0.9222448,-3.198261,37.03229,20.56754,882.3065
14.999584198,62.91486,-12.84954,0.2441037,0.01871034,-0.3531316,0.9250757,-3.198261,37.03229,20.56754,882.3048
15.019596577,20.19043,-20.64536,-1.096889,0.08880599,-0.3656111,0.7614073,-4.590411,32.06797,13.14015,882.3048
15.039609909,47.09328,-1.392048,0.3660121,0.1140881,-0.3672593,0.8759677,-4.590411,32.06797,13.14015,882.3048
15.059622288,56.2661,-18.93264,1.158417,0.0229307,-0.3670647,0.6713381,-4.590411,32.06797,13.14015,882.3048
15.079635143,72.21081,-9.896577,1.158417,0.1009013,-0.3658858,0.8667603,-8.871512,30.01022,11.04383,882.3048
15.099648476,62.48392,3.155512,-0.06066744,-0.1947598,-0.3111356,1.210302,-8.871512,30.01022,11.04383,882.3048
15.119660854,43.46109,-72.91277,1.158417,0.640596,0.09590109,1.690119,-11.39521,30.05642,10.64823,882.3048
15.139674187,-68.02876,-4.226891,-0.06066744,0.1947068,-0.4522249,0.9600512,-11.39521,30.05642,10.64823,882.3048
15.159686565,49.06328,-27.6734,-1.157843,0.04610309,-0.01612877,0.6622363,-11.39521,30.05642,10.64823,882.3048
15.179699421,131.0031,-7.711386,1.646051,-0.02927143,-0.4548345,0.6540284,-13.17898,29.35072,11.43898,882.3048
15.199712277,38.84389,-19.75947,0.9146,-0.2098048,-0.02145884,1.325705,-13.17898,29.35072,11.43898,882.3048
15.219725132,-16.25462,-29.44518,-1.950248,0.1566994,-0.2597672,1.137868,-12.07133,29.69986,11.01442,882.3048
15.239738464,-0.3099126,4.927289,1.34128,-0.0674024,-0.2369907,0.918532,-12.07133,29.69986,11.01442,882.303
15.259750843,38.53608,-7.179852,1.585096,-0.1283437,-0.1326507,0.7124401,-12.07133,29.69986,11.01442,882.303
15.279763699,28.31669,5.045407,0.4879205,0.01250679,-0.2226757,1.118417,-11.69588,30.43673,8.594018,882.3064
15.299776554,19.0823,-25.54727,-0.792118,0.003243889,-0.1397469,1.038396,-11.69588,30.43673,8.594018,882.3064
15.319789410,9.170725,-12.31801,-0.4873469,0.1057656,-0.04245499,1.068013,-11.37015,29.70457,6.54241,882.3064
15.339801788,13.78792,-17.33804,-2.742653,-0.08412544,-0.1694846,0.9591391,-11.37015,29.70457,6.54241,882.3064
15.359815121,-29.79839,-28.61835,1.950822,0.07841007,-0.2795934,0.8113661,-11.37015,29.70457,6.54241,882.2998
15.379827499,10.89448,-26.13786,-1.279752,0.1334108,-0.007103759,1.224435,-12.4143,30.09497,5.290167,882.2998
15.399840832,-54.60811,-28.08682,0.0002867747,0.5070138,-0.4431514,1.377509,-12.4143,30.09497,5.290167,882.2998
15.419853687,-3.880543,14.79018,1.036508,-0.1972668,-0.2417485,0.7982899,-11.68626,30.81321,6.10718,882.2998
15.439866066,-152.1232,-35.52828,0.6707832,-0.02090428,0.0876201,1.458583,-11.68626,30.81321,6.10718,882.2998
15.459879398,-105.7666,112.0607,10.97205,-0.302357,-0.5266328,-0.6517944,-11.68626,30.81321,6.10718,882.2998
15.479891777,24.62293,44.96944,6.156662,-0.4024543,-0.2968489,0.7605002,-12.05936,29.33872,9.396398,882.2998
15.499905109,65.37736,37.40986,3.840402,0.01205599,0.5000219,2.640895,-12.05936,29.33872,9.396398,882.303
15.519917488,40.01358,3.037393,2.804181,-0.3412832,-0.1630284,1.014461,-18.3067,29.01648,26.5687,882.303
15.539930344,53.98829,6.994361,1.646051,-0.2932987,-0.1517049,0.9330527,-18.3067,29.01648,26.5687,882.303
15.559943199,44.2614,-16.39309,1.767959,0.08630063,0.05062804,1.343617,1.624832,28.42457,9.080756,882.303
15.579956055,44.13828,10.65603,1.585096,-0.1382837,-0.05329958,1.210675,1.624832,28.42457,9.080756,882.303
15.599969387,57.31267,19.92833,1.036508,-0.1380931,0.0236593,0.9929452,1.624832,28.42457,9.080756,882.303
15.619981766,29.42482,-2.573233,0.4269663,-0.2309434,-0.1016127,1.071826,-1.552317,24.90993,-1.157611,882.3064
15.639995098,21.85262,39.83129,1.097463,0.01859471,-0.08553082,0.8297024,-1.552317,24.90993,-1.157611,882.3064
15.660007477,25.05387,9.652026,-0.1825759,0.03233103,-0.02863401,1.160665,-2.93179,24.2223,-6.956234,882.3046
15.680020332,53.24954,140.6454,7.070976,0.07281597,-0.02403792,0.8115332,-2.93179,24.2223,-6.956234,882.3046
15.700032711,58.54392,62.68721,-0.6092554,-0.0003834495,-0.006034591,1.11679,-2.93179,24.2223,-6.956234,882.3046
15.720046043,32.01044,335.8952,-7.070403,0.1243774,0.2067083,1.270142,-1.856151,23.91585,-11.79893,882.3046
15.740059376,-11.0218,343.632,-6.095135,-0.1067149,-0.01851664,0.9405138,-1.856151,23.91585,-11.79893,882.3028
15.760071754,-29.42901,517.2661,-7.801853,-0.5531834,-0.003453887,-0.120172,-2.161182,21.44234,-19.58311,882.3028
15.780084610,-20.564,549.7486,1.889868,-0.4253459,-0.06512517,0.1091805,-2.161182,21.44234,-19.58311,882.3044
15.800096989,-10.09836,633.6127,7.13193,-0.3482907,-0.01790935,0.2185038,-2.161182,21.44234,-19.58311,882.3044
15.820110321,-9.174925,712.7521,1.585096,-0.5149543,-0.02958366,-0.1912913,-1.004112,21.82655,-29.39909,882.3026
15.840122700,-10.22149,740.0965,-2.072157,-0.6363719,0.009229968,-0.4604292,-1.004112,21.82655,-29.39909,882.3026
15.860136032,-15.02337,760.7672,-3.961737,-0.6017836,0.04004387,-0.8016315,5.128614,23.15958,-38.35951,882.3026
15.880148888,-17.609,749.4869,1.036508,-0.4142978,-0.04083237,-0.9906353,5.128614,23.15958,-38.35951,882.3026
15.900161743,-11.69899,769.2127,-7.436128,-0.3982819,-0.02176976,-1.323778,5.128614,23.15958,-38.35951,882.3026
15.920174599,-1.848977,693.0853,-16.51831,-0.6049782,0.1988893,-1.524996,17.02791,21.1693,-37.01463,882.3026
15.940186977,10.40198,587.7237,-15.42113,-0.5464305,-0.004150925,-1.705737,17.02791,21.1693,-37.01463,882.3008
15.960200310,4.184156,322.725,-7.679945,-1.211022,0.5898334,-1.40715,26.50963,5.254098,-31.2505,882.3008
15.980212688,-100.4722,205.6696,-49.98217,-1.847382,1.096644,-1.361868,26.50963,5.254098,-31.2505,882.3041
16.000226021,-113.5235,-82.59848,30.53835,0.5088668,-0.2712281,-1.153544,26.50963,5.254098,-31.2505,882.3041
16.020238400,-29.79839,153.1659,4.571853,-0.6254542,0.1161079,-1.924796,10.8355,-2.670259,-46.52601,882.3023
16.040251255,-23.82682,91.98058,-28.09961,0.008784736,0.2497928,0.2010202,10.8355,-2.670259,-46.52601,882.3023
16.060264587,-98.44067,136.8065,10.54537,-0.04253021,0.0560475,-0.9094849,7.022729,15.62662,-45.32908,882.3006
16.080276966,-102.6269,144.4252,17.12842,-0.246712,0.2659581,-1.162961,7.022729,15.62662,-45.32908,882.3006
16.100290298,-0.1252248,27.72415,2.438455,-0.4021485,0.377349,-0.8185288,7.022729,15.62662,-45.32908,882.3006
16.120302677,-7.266485,17.21161,6.888113,-0.1968876,0.1206365,-1.033091,5.548242,17.39745,-37.56268,882.3006
16.140315533,-22.534,-35.17392,-3.535058,-0.08795467,0.133433,-0.9911098,5.548242,17.39745,-37.56268,882.3039
16.160328388,-22.41088,-0.5652193,-1.035935,-0.04740775,0.1763931,-1.005126,4.790312,17.08925,-33.46518,882.3039
16.180341244,-5.850545,9.179553,2.133684,-0.1519525,0.2340186,-1.089024,4.790312,17.08925,-33.46518,882.3022
16.200354576,0.7982139,10.36074,0.3660121,-0.09578438,0.1188392,-0.9724129,4.790312,17.08925,-33.46518,882.3022
16.220366955,0.6135262,6.580947,1.280325,-0.1477488,0.2177662,-0.9113605,2.622262,15.64041,-28.57477,882.3022
16.240379810,-1.233351,-32.7525,-1.584523,-0.06297674,0.2315628,-1.105686,2.622262,15.64041,-28.57477,882.3022
16.260392666,16.92761,19.69209,4.998532,-0.05330554,0.1754287,-0.9766477,1.178456,15.27676,-22.80418,882.3022
16.280405521,-1.664289,12.54593,0.6707832,-0.1506913,0.1745597,-0.8716288,1.178456,15.27676,-22.80418,882.3022
16.300417900,3.81478,0.1434914,-0.7311638,-0.02252478,0.2178398,-0.997944,1.178456,15.27676,-22.80418,882.3022
16.320431233,13.35698,26.66108,3.352769,-0.0723387,0.1490795,-0.9817542,0.7718108,15.99632,-17.08363,882.3022
16.340444088,7.200723,-0.3289824,0.7317374,-0.07727633,0.1049385,-0.907252,0.7718108,15.99632,-17.08363,882.3054
16.360456944,1.66009,-31.39413,-4.327463,-0.1072925,0.1758839,-0.7869424,1.087257,19.2165,-12.59386,882.3054
